DATA,INVASORA,TIPO DE FOLHA,QUANTIDADE,PESO VERDE (g),PESO SECO (g),COLETA DA AMOSTRA,PLANTAÇÃO,PASTO,Nº DE QUADROS,ÁREA DO QUADRO (m²),ÁREA TOTAL (m²),ANO,PRESSÃO (hPa),TEMPERATURA MÉDIA (°C),TEMPERATURA MÁXIMA (°C),TEMPERATURA MÍNIMA (°C),UMIDADE RELATIVA (%),VELOCIDADE DO VENTO (m/s),DIREÇÃO DO VENTO (°),PRECIPITAÇÃO (mm),control_index,PROFUNDIDADE (cm),pH (H20),H+Al (cmolc/dm3),Al (cmolc/dm3),Ca (cmolc/dm3),Mg (cmolc/dm3),K (mg/dm3),P (mg/dm3),M.O. (dag/kg),SB (cmolc/dm3),CTC (cmolc/dm3),V (%),Sat.Al (%),B (mg/dm3),Zn (mg/dm3),Cu (mg/dm3),Mn (mg/dm3),Fe (mg/dm3),Ca/Mg (cmolc/dm3),Ca/K (cmolc/mg),Mg/K (cmolc/mg),Ca+Mg/K (cmolc/mg)
2019-05-24,mentrasto,2.0,6,4.15,1.66,1.0,8.0,1.0,10.0,1.0,10.0,2019,931.9333333,19.97083333,20.87083333,18.9625,75.5,1.333333333,191.5,0.0,196,4,5.5,7.59,0.2,3.69,0.3,23.0,5.0,32.2,4.05,11.64,34.8,4.7,0.12,0.4,1.3,56.2,12.4,12.3,0.16,0.01,0.17
2019-05-24,mentrasto,2.0,6,4.15,1.66,1.0,8.0,1.0,10.0,1.0,10.0,2019,931.9333333,19.97083333,20.87083333,18.9625,75.5,1.333333333,191.5,0.0,196,6,5.5,7.92,0.4,2.56,0.17,12.0,3.1,24.2,2.76,10.68,25.8,12.7,0.12,0.3,1.4,39.4,14.1,15.06,0.21,0.01,0.23
2019-05-24,picão,2.0,8,0.725,0.29,1.0,8.0,1.0,10.0,1.0,10.0,2019,931.9333333,19.97083333,20.87083333,18.9625,75.5,1.333333333,191.5,0.0,197,0,4.9,9.9,0.5,2.58,0.48,62.0,21.5,48.4,3.22,13.12,24.5,13.4,0.19,2.1,1.4,125.0,19.0,5.38,0.04,0.01,0.05
2019-05-24,picão,2.0,8,0.725,0.29,1.0,8.0,1.0,10.0,1.0,10.0,2019,931.9333333,19.97083333,20.87083333,18.9625,75.5,1.333333333,191.5,0.0,197,2,5.2,8.91,0.3,3.51,0.35,46.0,15.5,36.3,3.98,12.89,30.9,7.0,0.05,1.3,1.4,96.7,24.0,10.03,0.08,0.01,0.08
2019-05-24,picão,2.0,8,0.725,0.29,1.0,8.0,1.0,10.0,1.0,10.0,2019,931.9333333,19.97083333,20.87083333,18.9625,75.5,1.333333333,191.5,0.0,197,4,5.5,7.59,0.2,3.69,0.3,23.0,5.0,32.2,4.05,11.64,34.8,4.7,0.12,0.4,1.3,56.2,12.4,12.3,0.16,0.01,0.17
2019-05-24,picão,2.0,8,0.725,0.29,1.0,8.0,1.0,10.0,1.0,10.0,2019,931.9333333,19.97083333,20.87083333,18.9625,75.5,1.333333333,191.5,0.0,197,6,5.5,7.92,0.4,2.56,0.17,12.0,3.1,24.2,2.76,10.68,25.8,12.7,0.12,0.3,1.4,39.4,14.1,15.06,0.21,0.01,0.23
2019-05-24,trapoeraba,1.0,5,4.85,1.94,1.0,8.0,1.0,10.0,1.0,10.0,2019,931.9333333,19.97083333,20.87083333,18.9625,75.5,1.333333333,191.5,0.0,198,0,4.9,9.9,0.5,2.58,0.48,62.0,21.5,48.4,3.22,13.12,24.5,13.4,0.19,2.1,1.4,125.0,19.0,5.38,0.04,0.01,0.05
2019-05-24,trapoeraba,1.0,5,4.85,1.94,1.0,8.0,1.0,10.0,1.0,10.0,2019,931.9333333,19.97083333,20.87083333,18.9625,75.5,1.333333333,191.5,0.0,198,2,5.2,8.91,0.3,3.51,0.35,46.0,15.5,36.3,3.98,12.89,30.9,7.0,0.05,1.3,1.4,96.7,24.0,10.03,0.08,0.01,0.08
2019-05-24,trapoeraba,1.0,5,4.85,1.94,1.0,8.0,1.0,10.0,1.0,10.0,2019,931.9333333,19.97083333,20.87083333,18.9625,75.5,1.333333333,191.5,0.0,198,4,5.5,7.59,0.2,3.69,0.3,23.0,5.0,32.2,4.05,11.64,34.8,4.7,0.12,0.4,1.3,56.2,12.4,12.3,0.16,0.01,0.17
2019-05-24,trapoeraba,1.0,5,4.85,1.94,1.0,8.0,1.0,10.0,1.0,10.0,2019,931.9333333,19.97083333,20.87083333,18.9625,75.5,1.333333333,191.5,0.0,198,6,5.5,7.92,0.4,2.56,0.17,12.0,3.1,24.2,2.76,10.68,25.8,12.7,0.12,0.3,1.4,39.4,14.1,15.06,0.21,0.01,0.23
2019-05-27,apaga-fogo,2.0,1,0.975,0.39,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,199,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,apaga-fogo,2.0,1,0.975,0.39,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,199,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,apaga-fogo,2.0,1,0.975,0.39,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,199,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,apaga-fogo,2.0,1,0.975,0.39,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,199,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,buva,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,200,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,buva,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,200,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,buva,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,200,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,buva,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,200,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,capim colchão,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,201,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,capim colchão,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,201,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,capim colchão,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,201,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,capim colchão,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,201,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,caruru,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,202,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,caruru,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,202,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,caruru,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,202,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,caruru,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,202,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,corda de viola,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,203,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,corda de viola,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,203,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,corda de viola,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,203,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,corda de viola,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,203,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,cordão de frade,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,204,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,cordão de frade,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,204,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,cordão de frade,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,204,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,cordão de frade,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,204,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,erva moura,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,205,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,erva moura,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,205,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,erva moura,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,205,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,erva moura,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,205,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,guanxuma,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,206,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,guanxuma,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,206,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,guanxuma,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,206,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,guanxuma,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,206,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,losna branca,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,207,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,losna branca,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,207,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,losna branca,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,207,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,losna branca,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,207,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,mentrasto,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,208,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,mentrasto,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,208,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,mentrasto,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,208,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,mentrasto,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,208,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,poaia,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,209,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,poaia,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,209,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,poaia,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,209,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,poaia,2.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,209,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,pé-de-galinha,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,210,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,pé-de-galinha,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,210,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,pé-de-galinha,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,210,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,pé-de-galinha,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,210,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,trapoeraba,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,211,0,5.1,9.9,0.4,3.37,0.57,77.0,14.6,36.3,4.14,14.04,29.5,8.8,0.19,1.9,1.2,41.0,11.4,5.91,0.04,0.01,0.05
2019-05-27,trapoeraba,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,211,2,5.1,7.92,0.6,2.91,0.39,41.0,8.4,32.2,3.4,11.32,30.0,15.0,0.12,1.1,1.5,36.8,19.4,7.46,0.07,0.01,0.08
2019-05-27,trapoeraba,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,211,4,5.4,7.92,0.3,3.08,0.39,37.0,8.7,30.9,3.56,11.48,31.0,7.8,0.19,0.8,1.7,39.3,29.8,7.9,0.08,0.01,0.09
2019-05-27,trapoeraba,1.0,1,1.0,0.1,1.0,3.0,2.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,211,6,5.2,7.59,0.5,2.2,0.28,14.0,4.5,29.6,2.52,10.11,24.9,16.6,0.05,0.3,1.7,28.8,20.2,7.86,0.16,0.02,0.18
2019-05-27,apaga-fogo,2.0,3,55.0,21.700000000000003,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,212,0,5.0,8.91,0.4,3.43,0.53,60.0,18.2,40.3,4.11,13.02,31.6,8.9,0.05,2.0,1.8,50.2,29.4,6.47,0.06,0.01,0.07
2019-05-27,apaga-fogo,2.0,3,55.0,21.700000000000003,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,212,2,5.3,7.59,0.3,3.26,0.38,34.0,5.7,34.9,3.73,11.32,33.0,7.4,0.05,0.8,1.4,38.3,30.9,8.58,0.1,0.01,0.11
2019-05-27,apaga-fogo,2.0,3,55.0,21.700000000000003,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,212,4,5.2,5.94,0.3,2.51,0.29,24.0,3.4,29.6,2.86,8.8,32.5,9.5,0.05,0.6,1.4,28.0,26.5,8.66,0.1,0.01,0.12
2019-05-27,apaga-fogo,2.0,3,55.0,21.700000000000003,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,212,6,5.1,7.59,0.4,1.79,0.23,20.0,2.9,29.6,2.07,9.6,21.4,16.2,0.05,0.6,1.7,33.8,27.5,7.78,0.09,0.01,0.1
2019-05-27,beldroega,2.0,1,39.175,15.67,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,213,0,5.0,8.91,0.4,3.43,0.53,60.0,18.2,40.3,4.11,13.02,31.6,8.9,0.05,2.0,1.8,50.2,29.4,6.47,0.06,0.01,0.07
2019-05-27,beldroega,2.0,1,39.175,15.67,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,213,2,5.3,7.59,0.3,3.26,0.38,34.0,5.7,34.9,3.73,11.32,33.0,7.4,0.05,0.8,1.4,38.3,30.9,8.58,0.1,0.01,0.11
2019-05-27,beldroega,2.0,1,39.175,15.67,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,213,4,5.2,5.94,0.3,2.51,0.29,24.0,3.4,29.6,2.86,8.8,32.5,9.5,0.05,0.6,1.4,28.0,26.5,8.66,0.1,0.01,0.12
2019-05-27,beldroega,2.0,1,39.175,15.67,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,213,6,5.1,7.59,0.4,1.79,0.23,20.0,2.9,29.6,2.07,9.6,21.4,16.2,0.05,0.6,1.7,33.8,27.5,7.78,0.09,0.01,0.1
2019-05-27,buva,2.0,2,15.35,5.84,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,214,0,5.0,8.91,0.4,3.43,0.53,60.0,18.2,40.3,4.11,13.02,31.6,8.9,0.05,2.0,1.8,50.2,29.4,6.47,0.06,0.01,0.07
2019-05-27,buva,2.0,2,15.35,5.84,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,214,2,5.3,7.59,0.3,3.26,0.38,34.0,5.7,34.9,3.73,11.32,33.0,7.4,0.05,0.8,1.4,38.3,30.9,8.58,0.1,0.01,0.11
2019-05-27,buva,2.0,2,15.35,5.84,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,214,4,5.2,5.94,0.3,2.51,0.29,24.0,3.4,29.6,2.86,8.8,32.5,9.5,0.05,0.6,1.4,28.0,26.5,8.66,0.1,0.01,0.12
2019-05-27,buva,2.0,2,15.35,5.84,1.0,6.0,3.0,10.0,1.0,10.0,2019,934.4,19.7125,20.75416667,18.55,77.54166667,1.0375,143.8333333,0.0,214,6,5.1,7.59,0.4,1.79,0.23,20.0,2.9,29.6,2.07,9.6,21.4,16.2,0.05,0.6,1.7,33.8,27.5,7.78,0.09,0.01,0.1
